Drug_A,Drug_B,Cell_Line,Score,Label
208908,176870,A427,-19.72497872,0
208908,176870,COLO320DM,-10.15943075,0
208908,176870,ES2,-13.64427468,0
208908,176870,HT144,-15.05091041,0
208908,176870,HT29,-2.205114705,0
208908,176870,KPL1,-24.76739823,0
208908,176870,LOVO,-4.665475423,0
208908,176870,MDAMB436,-16.1682116,0
208908,176870,MSTO,-189.4846798,0
208908,176870,NCIH1650,-7.657791181,0
208908,176870,NCIH23,-11.44323053,0
208908,176870,NCIH460,-2.923749962,0
208908,176870,OV90,-12.99893615,0
208908,176870,OVCAR3,-9.026533378,0
208908,176870,RKO,-12.15049207,0
208908,176870,RPMI7951,-3.108947091,0
208908,176870,SKMEL30,-3.976502396,0
208908,176870,SW620,-16.44658521,0
208908,176870,T47D,-14.77734431,0
208908,216239,COLO320DM,-4.30459702,0
208908,216239,HT29,-4.305862699,0
208908,216239,KPL1,-0.528472307,0
208908,216239,LNCAP,-6.138302733,0
208908,216239,LOVO,-1.253803208,0
208908,216239,MSTO,-23.17492645,0
208908,216239,OVCAR3,-6.432999951,0
208908,216239,SKMES1,-2.188333748,0
208908,216239,ZR751,-10.00809262,0
208908,387447,A2780,-12.13421033,0
208908,387447,A375,39.59126666,1
208908,387447,A427,-22.9263193,0
208908,387447,CAOV3,-12.43898045,0
208908,387447,COLO320DM,-1.153502179,0
208908,387447,EFM192B,-5.287744629,0
208908,387447,HT144,-3.60501032,0
208908,387447,HT29,-12.78628716,0
208908,387447,MDAMB436,-5.410437602,0
208908,387447,MSTO,87.45849293,1
208908,387447,NCIH1650,-8.691837936,0
208908,387447,NCIH520,-29.87570849,0
208908,387447,OCUBM,-6.239615958,0
208908,387447,OV90,-7.71014063,0
208908,387447,OVCAR3,-8.079898176,0
208908,387447,RPMI7951,-6.286297355,0
208908,387447,SKMES1,-10.95308482,0
208908,387447,T47D,-31.40365846,0
208908,387447,UACC62,-6.720768094,0
208908,387447,UWB1289,-27.73822609,0
208908,3062316,A2058,53.53442452,1
208908,3062316,A2780,71.40143393,1
208908,3062316,A375,-13.9892057,0
208908,3062316,CAOV3,32.00802324,1
208908,3062316,DLD1,66.07178033,1
208908,3062316,EFM192B,66.62546631,1
208908,3062316,ES2,-1.374290019,0
208908,3062316,HCT116,-31.34199924,0
208908,3062316,HT144,-39.72188641,0
208908,3062316,LOVO,56.42162425,1
208908,3062316,MSTO,61.34302396,1
208908,3062316,NCIH1650,65.81115397,1
208908,3062316,NCIH2122,-29.73167278,0
208908,3062316,NCIH460,-15.60596566,0
208908,3062316,NCIH520,33.93364817,1
208908,3062316,OCUBM,64.18255697,1
208908,3062316,OVCAR3,86.95133731,1
208908,3062316,PA1,30.1705353,1
208908,3062316,SKMES1,63.11185705,1
208908,3062316,SKOV3,58.86214748,1
208908,3062316,SW620,-1.563471377,0
208908,3062316,SW837,83.53453831,1
208908,3062316,T47D,31.24126538,1
208908,3062316,ZR751,-34.48491869,0
208908,5288382,A2780,-3.912435035,0
208908,5288382,A427,-3.180124025,0
208908,5288382,CAOV3,35.02468846,1
208908,5288382,DLD1,47.57326123,1
208908,5288382,EFM192B,-14.11140121,0
208908,5288382,LNCAP,56.31335213,1
208908,5288382,NCIH23,-2.922766874,0
208908,5288382,OV90,-0.302756386,0
208908,5288382,RPMI7951,-12.92158619,0
208908,5288382,SW620,-5.016191488,0
208908,5288382,T47D,-31.4758658,0
208908,5288382,UWB1289,-21.23692214,0
208908,5288382,UWB1289BRCA1,-18.6202825,0
208908,5288382,ZR751,-0.09687073,0
208908,9826528,A2058,44.53959785,1
208908,9826528,DLD1,46.60263977,1
208908,9826528,LOVO,62.69581502,1
208908,9826528,MSTO,-3.249073837,0
208908,9826528,NCIH2122,74.0749477,1
208908,9826528,NCIH520,-2.6668904,0
208908,9826528,OVCAR3,45.11289385,1
208908,9826528,PA1,31.3116256,1
208908,9826528,RKO,30.03786145,1
208908,9826528,SKMES1,33.27908028,1
208908,9826528,SW620,-0.3081356,0
208908,9826528,SW837,59.25733854,1
208908,9826528,T47D,58.83005465,1
208908,9826528,UWB1289,60.46124277,1
208908,9826528,ZR751,53.38531317,1
208908,9887053,A2058,-0.922242596,0
208908,9887053,A2780,-27.86659733,0
208908,9887053,A375,-11.82563788,0
208908,9887053,A427,-24.06972341,0
208908,9887053,CAOV3,-28.6398718,0
208908,9887053,COLO320DM,-16.94408812,0
208908,9887053,DLD1,-2.594124334,0
208908,9887053,EFM192B,-6.261719342,0
208908,9887053,ES2,-14.81350288,0
208908,9887053,HCT116,-6.218266465,0
208908,9887053,HT144,-23.5682761,0
208908,9887053,HT29,-16.53904833,0
208908,9887053,KPL1,-6.543326583,0
208908,9887053,LOVO,-2.930481586,0
208908,9887053,MDAMB436,-21.41579001,0
208908,9887053,MSTO,-6.865466827,0
208908,9887053,NCIH1650,-5.825413597,0
208908,9887053,NCIH2122,-17.1880816,0
208908,9887053,NCIH23,-25.85661344,0
208908,9887053,NCIH460,-45.65988781,0
208908,9887053,NCIH520,-20.5093625,0
208908,9887053,OV90,-23.2576025,0
208908,9887053,PA1,-40.3526157,0
208908,9887053,RKO,-12.66018999,0
208908,9887053,RPMI7951,-35.88274646,0
208908,9887053,SKMEL30,-7.61787728,0
208908,9887053,SKMES1,-0.004049673,0
208908,9887053,SKOV3,-2.673639501,0
208908,9887053,SW620,-17.78016022,0
208908,9887053,SW837,-2.7160629,0
208908,9887053,T47D,-11.31924505,0
208908,9887053,UACC62,-25.94665965,0
208908,9887053,UWB1289,-2.851283322,0
208908,9887053,UWB1289BRCA1,-11.11784518,0
208908,9887053,VCAP,-12.20687012,0
208908,11520894,A2058,32.53706921,1
208908,11520894,A427,-11.1096158,0
208908,11520894,CAOV3,52.18861283,1
208908,11520894,DLD1,54.69766371,1
208908,11520894,EFM192B,52.34047368,1
208908,11520894,KPL1,39.98429783,1
208908,11520894,LOVO,58.28508027,1
208908,11520894,MSTO,92.85066305,1
208908,11520894,NCIH2122,32.83083921,1
208908,11520894,NCIH460,-4.426741154,0
208908,11520894,NCIH520,-1.026353739,0
208908,11520894,OCUBM,38.72653029,1
208908,11520894,OVCAR3,36.35032031,1
208908,11520894,SKMEL30,45.5204346,1
208908,11520894,SKOV3,58.01792239,1
208908,11520894,SW837,44.54477473,1
208908,11520894,ZR751,51.10732549,1
208908,11960529,A375,-6.035658691,0
208908,11960529,A427,-26.00323788,0
208908,11960529,DLD1,-3.251667929,0
208908,11960529,ES2,-7.943806987,0
208908,11960529,HCT116,-1.095866984,0
208908,11960529,HT144,-0.460428777,0
208908,11960529,MSTO,47.31666702,1
208908,11960529,NCIH1650,-5.201896963,0
208908,11960529,NCIH2122,-4.884717761,0
208908,11960529,NCIH460,-10.78556992,0
208908,11960529,NCIH520,-5.878398637,0
208908,11960529,OCUBM,-6.978328496,0
208908,11960529,OV90,-13.16172721,0
208908,11960529,OVCAR3,-0.012839196,0
208908,11960529,RKO,-4.094263427,0
208908,11960529,RPMI7951,-10.37644078,0
208908,11960529,SKMEL30,-9.090825843,0
208908,11960529,SKMES1,-2.874003765,0
208908,11960529,SW620,-9.000071112,0
208908,11960529,SW837,-8.342002168,0
208908,11960529,VCAP,-10.66114851,0
208908,11977753,A2058,34.88357327,1
208908,11977753,A2780,33.65391894,1
208908,11977753,CAOV3,38.04606235,1
208908,11977753,DLD1,39.6543515,1
208908,11977753,EFM192B,44.11404873,1
208908,11977753,HT29,36.40278387,1
208908,11977753,LNCAP,89.98839495,1
208908,11977753,LOVO,48.30622234,1
208908,11977753,MSTO,-17.07556739,0
208908,11977753,NCIH1650,31.92801923,1
208908,11977753,NCIH2122,52.15446199,1
208908,11977753,OCUBM,31.67293726,1
208908,11977753,OVCAR3,34.20075508,1
208908,11977753,PA1,39.89703101,1
208908,11977753,SKMES1,31.74558029,1
208908,11977753,SKOV3,34.70684933,1
208908,11977753,SW837,63.10413345,1
208908,11977753,T47D,158.1723247,1
208908,11977753,UACC62,34.99340476,1
208908,11977753,UWB1289,37.69566449,1
208908,11977753,UWB1289BRCA1,37.37437029,1
208908,11977753,ZR751,41.23943802,1
208908,16224745,A427,-9.156674153,0
208908,16224745,CAOV3,70.42307297,1
208908,16224745,ES2,-7.608236821,0
208908,16224745,KPL1,-2.893925826,0
208908,16224745,LOVO,34.52902977,1
208908,16224745,NCIH2122,-11.5182582,0
208908,16224745,NCIH460,-10.35099436,0
208908,16224745,NCIH520,-18.89181982,0
208908,16224745,OV90,-1.354824999,0
208908,16224745,SW620,-4.420446508,0
208908,16224745,T47D,-62.11176396,0
208908,16224745,UWB1289,-17.26950205,0
208908,16224745,UWB1289BRCA1,-19.18099304,0
208908,24748204,A2058,-0.59418006,0
208908,24748204,A427,-16.34034937,0
208908,24748204,LNCAP,-33.05688896,0
208908,24748204,MSTO,36.97077261,1
208908,24748204,NCIH2122,-11.36972154,0
208908,24748204,NCIH460,-4.715723868,0
208908,24748204,NCIH520,-16.94299188,0
208908,24748204,T47D,-2.863805111,0
208908,24958200,A427,-10.0233806,0
208908,24958200,LNCAP,-47.05010829,0
208908,24958200,LOVO,31.11158097,1
208908,24958200,NCIH23,-2.082029032,0
208908,24958200,OV90,-6.29153714,0
208908,24958200,SW837,34.01555838,1
208908,24958200,T47D,-6.963796075,0
208908,24964624,A2058,41.77696806,1
208908,24964624,A427,-2.264348767,0
208908,24964624,CAOV3,41.54387852,1
208908,24964624,COLO320DM,-0.927629824,0
208908,24964624,DLD1,50.80721722,1
208908,24964624,HT29,39.47279869,1
208908,24964624,KPL1,42.54077637,1
208908,24964624,LNCAP,-11.99120342,0
208908,24964624,LOVO,38.31211149,1
208908,24964624,MSTO,71.62214021,1
208908,24964624,NCIH1650,41.55565381,1
208908,24964624,NCIH2122,51.56955122,1
208908,24964624,NCIH23,-4.96655029,0
208908,24964624,NCIH520,-1.94430236,0
208908,24964624,OCUBM,40.16375752,1
208908,24964624,PA1,31.4463118,1
208908,24964624,SKMES1,43.18513853,1
208908,24964624,SKOV3,51.8625158,1
208908,24964624,SW620,-5.904608093,0
208908,24964624,SW837,68.73102155,1
208908,24964624,T47D,-3.248353707,0
208908,24964624,UWB1289,34.12915569,1
208908,24964624,UWB1289BRCA1,35.64228439,1
208908,24964624,ZR751,48.86655801,1
208908,46926350,A427,-10.58600537,0
208908,46926350,COLO320DM,42.47883536,1
208908,46926350,DLD1,43.87066322,1
208908,46926350,KPL1,-2.322087537,0
208908,46926350,LNCAP,41.44071297,1
208908,46926350,OV90,-3.29071214,0
208908,46926350,T47D,-4.358456595,0
216239,16224745,EFM192B,-6.215264784,0
216239,16224745,ES2,-10.31605772,0
216239,16224745,KPL1,-4.163951113,0
216239,16224745,LOVO,-8.251372237,0
216239,16224745,MDAMB436,-2.164745516,0
216239,16224745,MSTO,-9.256454168,0
216239,16224745,NCIH2122,-17.19224053,0
216239,16224745,NCIH23,-6.911091193,0
216239,16224745,OVCAR3,-26.12102771,0
216239,16224745,RKO,-7.972423951,0
216239,16224745,RPMI7951,-10.88523682,0
216239,16224745,SKMEL30,-0.290270689,0
216239,16224745,SKMES1,-18.39657512,0
216239,16224745,SKOV3,-5.12246317,0
216239,16224745,SW837,-12.57022198,0
216239,16224745,UWB1289,-6.950183804,0
216239,16224745,UWB1289BRCA1,-18.92562737,0
216239,16224745,VCAP,-0.425767363,0
216239,16224745,ZR751,-20.82098769,0
216239,46926350,A2058,-3.545195817,0
216239,46926350,A2780,-9.695298226,0
216239,46926350,CAOV3,-8.924120183,0
216239,46926350,COLO320DM,-1.738111872,0
216239,46926350,DLD1,-0.057681898,0
216239,46926350,EFM192B,-8.386775185,0
216239,46926350,HCT116,-6.670753289,0
216239,46926350,HT144,-2.989873827,0
216239,46926350,HT29,-7.135307716,0
216239,46926350,KPL1,-13.04009017,0
216239,46926350,LNCAP,-11.80766207,0
216239,46926350,LOVO,-18.95008123,0
216239,46926350,MDAMB436,-7.739999451,0
216239,46926350,MSTO,-10.49483318,0
216239,46926350,NCIH1650,-5.343344598,0
216239,46926350,NCIH2122,-8.140356906,0
216239,46926350,NCIH23,-0.020053889,0
216239,46926350,NCIH460,-0.088977096,0
216239,46926350,NCIH520,-5.309622207,0
216239,46926350,OCUBM,-1.241379077,0
216239,46926350,OV90,-4.897878542,0
216239,46926350,OVCAR3,-17.70993046,0
216239,46926350,PA1,-6.989945869,0
216239,46926350,RPMI7951,-6.506789545,0
216239,46926350,SKMEL30,-6.345846964,0
216239,46926350,SKMES1,-3.864336409,0
216239,46926350,SKOV3,-12.96470758,0
216239,46926350,SW620,-5.91637017,0
216239,46926350,SW837,-10.32327934,0
216239,46926350,T47D,-4.42210441,0
216239,46926350,UACC62,-6.321733436,0
216239,46926350,UWB1289,-2.930214793,0
216239,46926350,UWB1289BRCA1,-7.241925258,0
216239,46926350,VCAP,-15.41333329,0
216239,46926350,ZR751,-27.86677853,0
216453,5311,A427,-32.70836734,0
216453,5311,HT144,-1.123576866,0
216453,5311,NCIH1650,-1.702096951,0
216453,5311,NCIH520,-0.916779375,0
216453,5311,ZR751,-7.603948636,0
216453,5394,A2058,38.53907249,1
216453,5394,CAOV3,-9.497573207,0
216453,5394,EFM192B,-20.43473038,0
216453,5394,HCT116,-9.155965286,0
216453,5394,HT144,-1.651880182,0
216453,5394,KPL1,-26.01477346,0
216453,5394,NCIH1650,-13.71528592,0
216453,5394,OCUBM,-3.640573379,0
216453,5394,OVCAR3,-9.799372161,0
216453,5394,RKO,-9.799840789,0
216453,5394,SW620,-7.623653668,0
216453,5394,T47D,-31.683189,0
216453,5394,ZR751,-29.40778253,0
216453,36462,A427,-1.816495732,0
216453,36462,CAOV3,60.15290274,1
216453,36462,DLD1,-7.272159471,0
216453,36462,EFM192B,-4.461218945,0
216453,36462,ES2,-11.78385268,0
216453,36462,HCT116,-2.51299955,0
216453,36462,KPL1,-3.311069522,0
216453,36462,MSTO,-16.57878303,0
216453,36462,OVCAR3,-28.47273053,0
216453,36462,PA1,-11.51864847,0
216453,36462,SKMES1,-6.163905309,0
216453,36462,UACC62,-1.262162007,0
216453,60700,A2058,45.10320001,1
216453,60700,A375,-36.31706666,0
216453,60700,PA1,-0.070707003,0
216453,60700,RKO,30.19132446,1
216453,60750,A2780,-0.135972113,0
216453,60750,A375,-10.28018314,0
216453,60750,CAOV3,-0.461482854,0
216453,60750,EFM192B,-10.04381047,0
216453,60750,HCT116,-3.169569783,0
216453,60750,KPL1,-1.644259397,0
216453,60750,LOVO,-0.094835716,0
216453,60750,MSTO,-6.710005064,0
216453,60750,NCIH1650,-4.336230724,0
216453,60750,NCIH2122,-1.596155099,0
216453,60750,NCIH23,-9.931812705,0
216453,60750,OVCAR3,-17.40464261,0
216453,60750,PA1,-1.658949663,0
216453,60750,RKO,-0.495085927,0
216453,60750,RPMI7951,-0.639380167,0
216453,60750,SKMES1,-14.53448084,0
216453,60750,SKOV3,-3.771802826,0
216453,60750,T47D,-8.51844122,0
216453,60750,UWB1289,-2.940179536,0
216453,60750,ZR751,-2.128577194,0
216453,104842,A2058,40.81060203,1
216453,104842,CAOV3,-3.823383721,0
216453,104842,HCT116,-0.83173209,0
216453,104842,KPL1,-3.347640347,0
216453,104842,LNCAP,-0.858149059,0
216453,104842,MSTO,-1.355625504,0
216453,104842,OCUBM,31.88654236,1
216453,104842,SW837,-0.022404536,0
216453,176870,CAOV3,42.23979945,1
216453,176870,KPL1,-0.509613174,0
216453,176870,MSTO,-9.949130905,0
216453,176870,OVCAR3,-13.1207389,0
216453,176870,SW620,-6.679472517,0
216453,176870,T47D,-12.12386768,0
216453,208908,CAOV3,39.61931685,1
216453,208908,MSTO,-1.63553305,0
216453,208908,OVCAR3,-10.81988231,0
216453,216239,CAOV3,-0.76061527,0
216453,216239,EFM192B,-1.108926504,0
216453,216239,ES2,-1.088503854,0
216453,216239,LNCAP,-2.563488749,0
216453,216239,MDAMB436,-10.2236752,0
216453,216239,MSTO,-25.16985204,0
216453,216239,OVCAR3,-21.13673403,0
216453,216239,RPMI7951,-7.179709512,0
216453,216239,SW837,-2.27123328,0
216453,216239,UWB1289BRCA1,-1.112969295,0
216453,216239,VCAP,-5.150757416,0
216453,216239,ZR751,-7.810085414,0
216453,387447,A2780,-8.253868332,0
216453,387447,CAOV3,-23.95335295,0
216453,387447,COLO320DM,-17.3979134,0
216453,387447,EFM192B,-4.390514853,0
216453,387447,ES2,-8.119466013,0
216453,387447,HCT116,-3.986599596,0
216453,387447,HT144,-9.582782667,0
216453,387447,HT29,-9.474012541,0
216453,387447,LNCAP,-9.209168581,0
216453,387447,MDAMB436,-8.072416466,0
216453,387447,NCIH1650,-15.0459436,0
216453,387447,NCIH2122,-10.98946316,0
216453,387447,NCIH23,-3.79714331,0
216453,387447,NCIH520,-17.42513337,0
216453,387447,OCUBM,-2.071550914,0
216453,387447,OVCAR3,-25.81250573,0
216453,387447,PA1,-8.500738692,0
216453,387447,RPMI7951,-6.784123075,0
216453,387447,SKMEL30,-3.756660951,0
216453,387447,SKMES1,-13.3994066,0
216453,387447,SKOV3,-8.054565661,0
216453,387447,SW620,-2.366407976,0
216453,387447,SW837,-2.17274842,0
216453,387447,T47D,-18.88599842,0
216453,387447,UACC62,-13.1407886,0
216453,387447,UWB1289,-16.20441172,0
216453,387447,UWB1289BRCA1,-4.304110328,0
216453,387447,VCAP,-6.317024764,0
216453,387447,ZR751,-19.58453346,0
216453,3062316,A2058,38.94681739,1
216453,3062316,A2780,57.53602649,1
216453,3062316,A375,44.02755137,1
216453,3062316,A427,46.50293489,1
216453,3062316,EFM192B,46.22507277,1
216453,3062316,HT144,-5.227808881,0
216453,3062316,HT29,54.3615549,1
216453,3062316,LOVO,46.91523611,1
216453,3062316,MSTO,68.348704,1
216453,3062316,NCIH1650,35.69584712,1
216453,3062316,NCIH2122,-59.85214459,0
216453,3062316,NCIH23,-58.21245074,0
216453,3062316,NCIH520,53.28735753,1
216453,3062316,OVCAR3,49.66372363,1
216453,3062316,PA1,39.44227246,1
216453,3062316,RKO,38.19936369,1
216453,3062316,SKMEL30,-5.080822558,0
216453,3062316,SKMES1,33.59497725,1
216453,3062316,SW620,44.95753677,1
216453,3062316,T47D,31.75982728,1
216453,3062316,UACC62,42.35479652,1
216453,5288382,A427,30.83757204,1
216453,5288382,LNCAP,32.36907528,1
216453,5288382,NCIH460,31.10478431,1
216453,5288382,OVCAR3,-22.3225805,0
216453,5288382,RKO,30.50704571,1
216453,5288382,T47D,-3.749419951,0
216453,5288382,UACC62,35.07442761,1
216453,5288382,UWB1289BRCA1,-8.398749848,0
216453,5288382,ZR751,-2.288784,0
216453,5311497,CAOV3,-7.524684093,0
216453,5311497,EFM192B,-18.4874913,0
216453,5311497,ES2,-3.16464357,0
216453,5311497,HCT116,-5.409595076,0
216453,5311497,HT29,-6.116402262,0
216453,5311497,KPL1,-0.974104519,0
216453,5311497,NCIH2122,-27.18852434,0
216453,5311497,NCIH23,-101.7144172,0
216453,5311497,NCIH520,-10.91514974,0
216453,5311497,OV90,40.21417194,1
216453,5311497,OVCAR3,-34.1304177,0
216453,5311497,PA1,-6.174368907,0
216453,5311497,RKO,-5.890660718,0
216453,5311497,SKOV3,-7.006392416,0
216453,5311497,SW837,-9.958078477,0
216453,5311497,T47D,-8.7099148,0
216453,5311497,UACC62,-0.628559817,0
216453,5311497,VCAP,-8.700899499,0
216453,9826528,A2780,32.49092847,1
216453,9826528,CAOV3,51.29024931,1
216453,9826528,COLO320DM,-0.099704801,0
216453,9826528,KPL1,-7.38211565,0
216453,9826528,NCIH2122,34.99398612,1
216453,9826528,OVCAR3,-17.28322256,0
216453,9826528,T47D,-14.86371545,0
216453,9887053,A2780,-1.617463864,0
216453,9887053,EFM192B,-9.476911953,0
216453,9887053,ES2,-15.6629728,0
216453,9887053,HT144,-6.607703841,0
216453,9887053,KPL1,-3.102658609,0
216453,9887053,LNCAP,-47.54112621,0
216453,9887053,LOVO,-2.452649064,0
216453,9887053,MDAMB436,-5.750765641,0
216453,9887053,NCIH23,-0.428246271,0
216453,9887053,NCIH460,-14.91146278,0
216453,9887053,OV90,-9.179727273,0
216453,9887053,OVCAR3,-19.17660064,0
216453,9887053,PA1,-15.59762171,0
216453,9887053,RPMI7951,-1.767069666,0
216453,9887053,SW837,-7.328068519,0
216453,9887053,T47D,-22.10312984,0
216453,9887053,UACC62,-12.01542931,0
216453,11520894,A2058,46.45451741,1
216453,11520894,A2780,38.88260616,1
216453,11520894,A375,35.29503018,1
216453,11520894,A427,34.65111263,1
216453,11520894,CAOV3,34.4946645,1
216453,11520894,EFM192B,45.26333918,1
216453,11520894,HT144,40.54201311,1
216453,11520894,HT29,42.35166973,1
216453,11520894,KPL1,37.74392779,1
216453,11520894,LNCAP,54.39460903,1
216453,11520894,MDAMB436,34.19421959,1
216453,11520894,MSTO,44.80655134,1
216453,11520894,NCIH1650,41.86767898,1
216453,11520894,NCIH2122,39.990865,1
216453,11520894,NCIH520,43.73504997,1
216453,11520894,OCUBM,47.65133978,1
216453,11520894,OV90,35.90390591,1
216453,11520894,OVCAR3,39.05316644,1
216453,11520894,RKO,45.6577058,1
216453,11520894,RPMI7951,31.63901828,1
216453,11520894,SKMEL30,41.24719032,1
216453,11520894,SKMES1,30.66591236,1
216453,11520894,SKOV3,48.44299796,1
216453,11520894,SW837,30.8585163,1
216453,11520894,T47D,40.04916007,1
216453,11520894,UACC62,39.92569565,1
216453,11520894,UWB1289,50.98532887,1
216453,11520894,UWB1289BRCA1,43.38043018,1
216453,11520894,VCAP,51.97185783,1
216453,11520894,ZR751,31.46964042,1
216453,11960529,ES2,-6.633143708,0
216453,11960529,HT144,-5.051855266,0
216453,11960529,KPL1,-0.626628202,0
216453,11960529,MSTO,-1.895974778,0
216453,11960529,NCIH460,-3.151637368,0
216453,11960529,OVCAR3,-4.000461923,0
216453,11960529,RPMI7951,-3.68405123,0
216453,11960529,SKMES1,-1.066783145,0
216453,11960529,SW620,-3.519162882,0
216453,11960529,T47D,-17.30650985,0
216453,11960529,ZR751,-5.002761062,0
216453,11977753,A2058,33.03465929,1
216453,11977753,A375,49.11677734,1
216453,11977753,A427,34.3008476,1
216453,11977753,CAOV3,35.09678896,1
216453,11977753,COLO320DM,32.16481163,1
216453,11977753,HCT116,31.51439978,1
216453,11977753,HT144,35.9706855,1
216453,11977753,HT29,43.25882996,1
