Drug_A,Drug_B,Cell_Line,Score
426756,5394,VCAP,-19.65881702
426756,5394,ZR751,-41.81727556
426756,176870,A2058,-7.666082701
426756,176870,A2780,0.920837523
426756,176870,A375,11.12190981
426756,176870,A427,0.980395893
426756,176870,CAOV3,5.17060589
426756,176870,COLO320DM,1.102581253
426756,176870,DLD1,-6.264516549
426756,176870,EFM192B,-9.571818622
426756,176870,ES2,-5.581038758
426756,176870,HCT116,2.843825009
426756,176870,HT144,-5.531550137
426756,176870,HT29,5.890655895
426756,176870,KPL1,16.25053977
426756,176870,LNCAP,5.664889312
426756,176870,LOVO,20.16588576
426756,176870,MDAMB436,9.066062984
426756,176870,MSTO,-12.91358398
426756,176870,NCIH1650,-7.976512941
426756,176870,NCIH2122,12.04845717
426756,176870,NCIH23,-11.59287646
426756,176870,NCIH460,6.626158357
426756,176870,NCIH520,-11.30191609
426756,176870,OCUBM,19.46151725
426756,176870,OV90,-11.56268319
426756,176870,OVCAR3,6.794371212
426756,176870,PA1,-17.48724963
426756,176870,RKO,8.791475896
426756,176870,RPMI7951,-9.189800072
426756,176870,SKMEL30,-2.097137031
426756,176870,SKMES1,15.36150953
426756,176870,SKOV3,-7.411041211
426756,176870,SW620,-5.224596139
426756,176870,SW837,12.9715191
426756,176870,T47D,-27.82929323
426756,176870,UACC62,21.90614798
426756,176870,UWB1289,5.947409876
426756,176870,UWB1289BRCA1,7.926580937
426756,176870,VCAP,31.53383947
426756,176870,ZR751,31.16733832
426756,208908,A2058,-5.284885615
426756,208908,A2780,2.259063426
426756,208908,A375,7.366811632
426756,208908,A427,-15.05626094
426756,208908,CAOV3,-2.549850481
426756,208908,COLO320DM,1.482963709
426756,208908,DLD1,-1.438849987
426756,208908,EFM192B,3.466015651
426756,208908,ES2,-2.071941291
426756,208908,HCT116,7.1939723
426756,208908,HT144,10.20504319
426756,208908,HT29,6.492061958
426756,208908,KPL1,8.812534323
426756,208908,LNCAP,-31.01633863
426756,208908,LOVO,29.26967698
426756,208908,MDAMB436,5.804488937
426756,208908,MSTO,-22.36100988
426756,208908,NCIH1650,-3.912603388
426756,208908,NCIH2122,-4.695955319
426756,208908,NCIH23,-6.743798977
426756,208908,NCIH460,-21.721153
426756,208908,NCIH520,-6.657165866
426756,208908,OCUBM,7.243358039
426756,208908,OV90,-15.3343322
426756,208908,OVCAR3,21.07898694
426756,208908,PA1,0.688982273
426756,208908,RKO,-5.360226105
426756,208908,RPMI7951,0.795895939
426756,208908,SKMEL30,-15.19171246
426756,208908,SKMES1,9.072552148
426756,208908,SKOV3,-0.285454067
426756,208908,SW620,-11.09715062
426756,208908,SW837,6.26681533
426756,208908,T47D,-6.685440192
426756,208908,UACC62,15.61508247
426756,208908,UWB1289,-4.716091803
426756,208908,UWB1289BRCA1,9.031735894
426756,208908,VCAP,14.48055563
426756,208908,ZR751,18.74172102
426756,216239,A2058,-33.27180552
426756,216239,A2780,-13.54425066
426756,216239,A375,-7.882448899
426756,216239,A427,-1.501405371
426756,216239,CAOV3,-47.16109214
426756,216239,COLO320DM,-14.58716543
426756,216239,DLD1,-4.540249474
426756,216239,EFM192B,-32.08518594
426756,216239,ES2,-19.10266007
426756,216239,HCT116,-10.05745061
426756,216239,HT144,-6.389939162
426756,216239,HT29,-12.76639355
426756,216239,KPL1,-9.066176761
426756,216239,LNCAP,-15.39931953
426756,216239,LOVO,-20.72438161
426756,216239,MDAMB436,-23.04864922
426756,216239,MSTO,-9.988417928
426756,216239,NCIH1650,-11.71254948
426756,216239,NCIH2122,-13.31654234
426756,216239,NCIH23,-25.78553809
426756,216239,NCIH460,-16.76776281
426756,216239,NCIH520,-3.270890723
426756,216239,OCUBM,-7.830975458
426756,216239,OV90,-14.73537115
426756,216239,OVCAR3,-35.35980954
426756,216239,PA1,-13.75971558
426756,216239,RKO,-4.726102732
426756,216239,RPMI7951,-36.57187788
426756,216239,SKMEL30,-2.38363499
426756,216239,SKMES1,-8.095838601
426756,216239,SKOV3,-21.48554066
426756,216239,SW620,-15.74352148
426756,216239,SW837,-12.04613895
426756,216239,T47D,-17.01062835
426756,216239,UACC62,-12.10473557
426756,216239,UWB1289,-9.218621727
426756,216239,UWB1289BRCA1,-16.03990738
426756,216239,VCAP,-3.848787748
426756,216239,ZR751,-24.46010539
426756,216453,A2058,0.331125039
426756,216453,A2780,0.200994482
426756,216453,A375,-2.301953733
426756,216453,A427,8.89030204
426756,216453,CAOV3,-6.064886487
426756,216453,COLO320DM,-4.154962869
426756,216453,DLD1,-3.181728309
426756,216453,EFM192B,-13.5446877
426756,216453,ES2,-2.806642966
426756,216453,HCT116,-7.790459361
426756,216453,HT144,-7.339121505
426756,216453,HT29,12.78179388
426756,216453,KPL1,-8.643088451
426756,216453,LNCAP,-3.925631977
426756,216453,LOVO,2.893768119
426756,216453,MDAMB436,-0.006106315
426756,216453,MSTO,-17.33426569
426756,216453,NCIH1650,-15.02989012
426756,216453,NCIH2122,1.072908508
426756,216453,NCIH23,2.045858346
426756,216453,NCIH460,-7.656799859
426756,216453,NCIH520,-2.773454552
426756,216453,OCUBM,0.461550776
426756,216453,OV90,-0.159034866
426756,216453,OVCAR3,-28.37266333
426756,216453,PA1,-4.684948406
426756,216453,RKO,1.870630827
426756,216453,RPMI7951,-7.578800232
426756,216453,SKMEL30,-4.103852167
426756,216453,SKMES1,1.293804035
426756,216453,SKOV3,-1.550855541
426756,216453,SW620,-13.83402497
426756,216453,SW837,-2.40733831
426756,216453,T47D,-31.79073985
426756,216453,UACC62,-9.772898473
426756,216453,UWB1289,13.53011157
426756,216453,UWB1289BRCA1,-0.68206213
426756,216453,VCAP,4.982240283
426756,216453,ZR751,0.042641011
426756,387447,A2058,-15.81349783
426756,387447,A2780,-18.20108583
426756,387447,A375,27.07714957
426756,387447,A427,-7.195475802
426756,387447,CAOV3,-43.53796854
426756,387447,COLO320DM,-5.959322977
426756,387447,DLD1,15.44214685
426756,387447,EFM192B,-15.8477608
426756,387447,ES2,-15.74418934
426756,387447,HCT116,22.66750473
426756,387447,HT144,6.028228264
426756,387447,HT29,-14.87691148
426756,387447,KPL1,17.55357842
426756,387447,LNCAP,-37.4313717
426756,387447,LOVO,17.17220066
426756,387447,MDAMB436,3.133480414
426756,387447,MSTO,61.6441241
426756,387447,NCIH1650,-19.43807637
426756,387447,NCIH2122,21.12136217
426756,387447,NCIH23,-13.66824762
426756,387447,NCIH460,-4.633031103
426756,387447,NCIH520,-33.80801207
426756,387447,OCUBM,-2.983426116
426756,387447,OV90,-3.815011922
426756,387447,OVCAR3,-19.53073488
426756,387447,PA1,-26.80019025
426756,387447,RKO,23.93071456
426756,387447,RPMI7951,-20.36941743
426756,387447,SKMEL30,-1.493747636
426756,387447,SKMES1,-20.60228195
426756,387447,SKOV3,-19.2884252
426756,387447,SW620,2.083494633
426756,387447,SW837,7.737982048
426756,387447,T47D,-49.58871529
426756,387447,UACC62,-10.78724735
426756,387447,UWB1289,-36.03757421
426756,387447,UWB1289BRCA1,-10.43453137
426756,387447,VCAP,-10.81324567
426756,387447,ZR751,30.4483021
426756,3062316,A2058,36.55631235
426756,3062316,A2780,63.0464369
426756,3062316,A375,12.76325379
426756,3062316,A427,32.28492491
426756,3062316,CAOV3,27.89095269
426756,3062316,COLO320DM,3.715008706
426756,3062316,DLD1,-0.197079177
426756,3062316,EFM192B,26.30049775
426756,3062316,ES2,3.073288943
426756,3062316,HCT116,-31.47329527
426756,3062316,HT144,-29.28648393
426756,3062316,HT29,14.89429346
426756,3062316,KPL1,11.06709011
426756,3062316,LNCAP,-6.06132707
426756,3062316,LOVO,42.00388849
426756,3062316,MDAMB436,22.76505079
426756,3062316,MSTO,57.59637034
426756,3062316,NCIH1650,31.87699816
426756,3062316,NCIH2122,-68.82801598
426756,3062316,NCIH23,5.139639037
426756,3062316,NCIH460,10.68651791
426756,3062316,NCIH520,37.28491173
426756,3062316,OCUBM,9.002401448
426756,3062316,OV90,-1.408698774
426756,3062316,OVCAR3,76.83615454
426756,3062316,PA1,27.80460032
426756,3062316,RKO,18.58899755
426756,3062316,RPMI7951,8.743658776
426756,3062316,SKMEL30,-27.09030659
426756,3062316,SKMES1,6.715560341
426756,3062316,SKOV3,-8.514250008
426756,3062316,SW620,15.6871389
426756,3062316,SW837,16.77232534
426756,3062316,T47D,-33.14228116
426756,3062316,UACC62,6.666364941
426756,3062316,UWB1289,5.109107822
426756,3062316,UWB1289BRCA1,4.761845817
426756,3062316,VCAP,29.0665221
426756,3062316,ZR751,2.665810205
426756,5288382,A2058,9.354111594
426756,5288382,A2780,1.138237677
426756,5288382,A375,8.881536515
426756,5288382,A427,-7.396824764
426756,5288382,CAOV3,11.84783604
426756,5288382,COLO320DM,14.78440366
426756,5288382,DLD1,4.225756766
426756,5288382,EFM192B,-14.69971241
426756,5288382,ES2,8.049750138
426756,5288382,HCT116,16.22700938
426756,5288382,HT144,-1.214146938
426756,5288382,HT29,-14.20824045
426756,5288382,KPL1,-6.14808973
426756,5288382,LNCAP,-5.863142598
426756,5288382,LOVO,-1.086357681
426756,5288382,MDAMB436,7.86656499
426756,5288382,MSTO,-7.310020455
426756,5288382,NCIH1650,-17.17816444
426756,5288382,NCIH2122,-13.82894409
426756,5288382,NCIH23,-14.84048435
426756,5288382,NCIH460,-10.29219948
426756,5288382,NCIH520,-5.174296883
426756,5288382,OCUBM,19.83802901
426756,5288382,OV90,-11.74914405
426756,5288382,OVCAR3,-4.117966198
426756,5288382,PA1,-8.021660165
426756,5288382,RKO,13.51357951
426756,5288382,RPMI7951,-5.78365295
426756,5288382,SKMEL30,37.29371495
426756,5288382,SKMES1,-7.937660565
426756,5288382,SKOV3,-37.33862208
426756,5288382,SW620,-24.43476091
426756,5288382,SW837,-20.87283103
426756,5288382,T47D,-71.20630142
426756,5288382,UACC62,-9.669846923
426756,5288382,UWB1289,5.711402258
426756,5288382,UWB1289BRCA1,-25.36372552
426756,5288382,VCAP,6.416731272
426756,5288382,ZR751,-34.84951104
426756,5329102,A2058,-8.820303158
426756,5329102,A2780,3.118131813
426756,5329102,A375,12.4945772
426756,5329102,A427,6.257997178
426756,5329102,CAOV3,6.485873601
426756,5329102,COLO320DM,7.389638245
426756,5329102,DLD1,2.813488866
426756,5329102,EFM192B,-4.372566576
426756,5329102,ES2,11.81716231
426756,5329102,HCT116,9.602293547
426756,5329102,HT144,4.311456155
426756,5329102,HT29,10.59854304
426756,5329102,KPL1,11.044177
426756,5329102,LNCAP,-9.491926778
426756,5329102,LOVO,5.695108404
426756,5329102,MDAMB436,0.945254613
426756,5329102,MSTO,-3.78948314
426756,5329102,NCIH1650,9.294929927
426756,5329102,NCIH2122,-0.492154552
426756,5329102,NCIH23,-10.18796425
426756,5329102,NCIH460,4.356935501
426756,5329102,NCIH520,8.555140145
426756,5329102,OCUBM,4.454738335
426756,5329102,OV90,3.145183562
426756,5329102,OVCAR3,12.93932184
426756,5329102,PA1,-8.451488623
426756,5329102,RKO,4.154825669
426756,5329102,RPMI7951,-17.91324141
426756,5329102,SKMEL30,-5.528383663
426756,5329102,SKMES1,6.594945213
426756,5329102,SKOV3,-3.569954283
426756,5329102,SW620,4.856379898
426756,5329102,SW837,-12.85046281
426756,5329102,T47D,-14.48081501
426756,5329102,UACC62,7.667370259
426756,5329102,UWB1289,3.990104371
426756,5329102,UWB1289BRCA1,7.127200563
426756,5329102,VCAP,19.19096936
426756,5329102,ZR751,12.70876716
426756,9826528,A2058,-31.64625021
426756,9826528,A2780,19.96791663
426756,9826528,A375,6.379132886
426756,9826528,A427,-18.11821222
426756,9826528,CAOV3,4.0709906
426756,9826528,COLO320DM,10.13805476
426756,9826528,DLD1,5.016181569
426756,9826528,EFM192B,9.597897493
426756,9826528,ES2,-3.513719197
426756,9826528,HCT116,-1.166006656
426756,9826528,HT144,4.892178347
426756,9826528,HT29,-11.69085555
426756,9826528,KPL1,18.84376109
426756,9826528,LNCAP,-43.48359364
426756,9826528,LOVO,-0.555141023
426756,9826528,MDAMB436,12.62991957
426756,9826528,MSTO,-3.140336026
426756,9826528,NCIH1650,4.199487998
426756,9826528,NCIH2122,-11.1190136
426756,9826528,NCIH23,3.348930193
426756,9826528,NCIH460,18.41632134
426756,9826528,NCIH520,-5.35572884
426756,9826528,OCUBM,23.84452938
426756,9826528,OV90,2.162958067
426756,9826528,OVCAR3,-4.533271388
426756,9826528,PA1,-16.56370455
426756,9826528,RKO,16.29413829
426756,9826528,RPMI7951,-0.679702412
426756,9826528,SKMEL30,-19.4100816
426756,9826528,SKMES1,-32.5297219
426756,9826528,SKOV3,-8.476769503
426756,9826528,SW620,-17.20620842
426756,9826528,SW837,-21.7294747
426756,9826528,T47D,-27.46159368
426756,9826528,UACC62,-0.949337012
426756,9826528,UWB1289,3.882033467
426756,9826528,UWB1289BRCA1,-1.411150826
426756,9826528,VCAP,7.56626056
426756,9826528,ZR751,-22.47486626
426756,11520894,A2058,15.2037347
426756,11520894,A2780,18.64613214
426756,11520894,A375,27.2673244
426756,11520894,A427,25.19398167
426756,11520894,CAOV3,23.40397281
426756,11520894,COLO320DM,13.64499259
426756,11520894,DLD1,-0.299593638
426756,11520894,EFM192B,41.00109484
426756,11520894,ES2,19.68104945
426756,11520894,HCT116,13.39213965
426756,11520894,HT144,8.593463782
426756,11520894,HT29,26.92639087
426756,11520894,KPL1,51.64067036
426756,11520894,LNCAP,20.64574526
426756,11520894,LOVO,19.40428736
426756,11520894,MDAMB436,25.82712639
426756,11520894,MSTO,21.80049825
426756,11520894,NCIH1650,27.18042222
426756,11520894,NCIH2122,10.72366786
426756,11520894,NCIH23,1.919495453
426756,11520894,NCIH460,28.52165788
426756,11520894,NCIH520,7.404743915
426756,11520894,OCUBM,32.00567581
426756,11520894,OV90,11.90484501
426756,11520894,OVCAR3,1.099276543
426756,11520894,PA1,12.63574348
426756,11520894,RKO,35.52026131
426756,11520894,RPMI7951,28.85515546
426756,11520894,SKMEL30,38.98004749
426756,11520894,SKMES1,13.0604773
426756,11520894,SKOV3,24.87562939
426756,11520894,SW620,20.43023896
426756,11520894,SW837,22.18211015
426756,11520894,T47D,-30.60922974
426756,11520894,UACC62,22.86833164
426756,11520894,UWB1289,3.884368181
426756,11520894,UWB1289BRCA1,10.11680658
426756,11520894,VCAP,37.00291381
426756,11520894,ZR751,15.03065321
426756,11960529,A2058,2.719866406
426756,11960529,A2780,14.47298098
426756,11960529,A375,5.930729055
426756,11960529,A427,-9.082147286
426756,11960529,CAOV3,-1.505182868
426756,11960529,COLO320DM,15.36700562
426756,11960529,DLD1,0.546281097
426756,11960529,EFM192B,16.03746973
426756,11960529,ES2,-6.650363949
426756,11960529,HCT116,16.74063654
426756,11960529,HT144,6.39972471
426756,11960529,HT29,0.767224605
426756,11960529,KPL1,12.80543096
426756,11960529,LNCAP,-27.49041399
426756,11960529,LOVO,3.638211813
426756,11960529,MDAMB436,8.577631877
426756,11960529,MSTO,11.81539399
426756,11960529,NCIH1650,-2.527151964
426756,11960529,NCIH2122,6.415110786
426756,11960529,NCIH23,-2.141383183
426756,11960529,NCIH460,3.129049048
426756,11960529,NCIH520,-5.628367695
426756,11960529,OCUBM,39.46694008
426756,11960529,OV90,-5.317817347
426756,11960529,OVCAR3,-14.53498044
426756,11960529,PA1,3.531995786
426756,11960529,RKO,30.1128109
426756,11960529,RPMI7951,-12.84212961
426756,11960529,SKMEL30,15.7047013
426756,11960529,SKMES1,-3.474836046
426756,11960529,SKOV3,-0.549431143
426756,11960529,SW620,7.538592412
426756,11960529,SW837,-8.487630561
426756,11960529,T47D,-72.75826409
426756,11960529,UACC62,16.19671979
426756,11960529,UWB1289,-9.751659594
426756,11960529,UWB1289BRCA1,-10.63142524
426756,11960529,VCAP,1.430542549
426756,11960529,ZR751,8.811154414
426756,11977753,A2058,-6.074527607
426756,11977753,A2780,22.40667404
426756,11977753,A375,61.59260176
426756,11977753,A427,15.63519202
426756,11977753,CAOV3,26.17423208
426756,11977753,COLO320DM,27.94712378
426756,11977753,DLD1,25.00519336
426756,11977753,EFM192B,8.767379766
426756,11977753,ES2,18.7488882
426756,11977753,HCT116,35.44634659
426756,11977753,HT144,26.63108275
426756,11977753,HT29,33.24999869
426756,11977753,KPL1,28.41849182
426756,11977753,LNCAP,51.33644168
426756,11977753,LOVO,30.01072674
426756,11977753,MDAMB436,29.03134626
426756,11977753,MSTO,1.158500083
426756,11977753,NCIH1650,29.91315518
426756,11977753,NCIH2122,16.55311332
426756,11977753,NCIH23,42.18142697
426756,11977753,NCIH460,62.99607998
426756,11977753,NCIH520,27.23991968
426756,11977753,OCUBM,19.10585693
426756,11977753,OV90,26.44910871
426756,11977753,OVCAR3,7.060102468
426756,11977753,PA1,18.06650536
426756,11977753,RKO,21.67941966
426756,11977753,RPMI7951,14.6945954
426756,11977753,SKMEL30,34.989681
426756,11977753,SKMES1,19.29537584
426756,11977753,SKOV3,-6.232224846
426756,11977753,SW620,13.57824467
426756,11977753,SW837,27.21217509
426756,11977753,T47D,107.9732847
426756,11977753,UACC62,30.80556593
426756,11977753,UWB1289,9.9960826
426756,11977753,UWB1289BRCA1,22.74065263
426756,11977753,VCAP,26.95615883
426756,11977753,ZR751,5.368147525
426756,16224745,A2058,32.69822782
426756,16224745,A2780,15.97578225
426756,16224745,A375,17.22605874
426756,16224745,A427,4.180259074
426756,16224745,CAOV3,35.154463
426756,16224745,COLO320DM,12.50404685
426756,16224745,DLD1,-5.033318805
426756,16224745,EFM192B,33.14624389
426756,16224745,ES2,0.072377417
426756,16224745,HCT116,5.424370099
426756,16224745,HT144,17.30961426
426756,16224745,HT29,10.67589734
426756,16224745,KPL1,19.39244134
426756,16224745,LNCAP,-10.55765057
426756,16224745,LOVO,19.40682201
426756,16224745,MDAMB436,21.75454315
426756,16224745,MSTO,-3.499512748
426756,16224745,NCIH1650,0.12135048
426756,16224745,NCIH2122,-12.78607476
426756,16224745,NCIH23,7.976696691
426756,16224745,NCIH460,17.79648094
426756,16224745,NCIH520,5.046265136
426756,16224745,OCUBM,37.76332606
426756,16224745,OV90,3.295207767
426756,16224745,OVCAR3,46.47558852
426756,16224745,PA1,-0.305269716
426756,16224745,RKO,4.776945482
426756,16224745,RPMI7951,-4.079684984
426756,16224745,SKMEL30,39.09045434
426756,16224745,SKMES1,-5.031923251
426756,16224745,SKOV3,9.467653206
426756,16224745,SW620,-3.851474053
426756,16224745,SW837,-9.382041201
426756,16224745,T47D,-51.43911997
426756,16224745,UACC62,9.281696693
426756,16224745,UWB1289,-3.949621243
426756,16224745,UWB1289BRCA1,-8.228608413
426756,16224745,VCAP,9.061264573
426756,16224745,ZR751,6.192389586
426756,24748204,A2058,-20.01384213
426756,24748204,A2780,15.80641566
426756,24748204,A375,16.66341051
426756,24748204,A427,-11.41444606
426756,24748204,CAOV3,-20.16584465
426756,24748204,COLO320DM,-1.211424724
426756,24748204,DLD1,-2.525171863
426756,24748204,EFM192B,-11.56481591
426756,24748204,ES2,10.54137097
426756,24748204,HCT116,4.853547589
426756,24748204,HT144,2.945009344
426756,24748204,HT29,8.40951318
426756,24748204,KPL1,8.940092511
426756,24748204,LNCAP,-39.25299902
426756,24748204,LOVO,-6.419117723
426756,24748204,MDAMB436,2.571760923
426756,24748204,MSTO,4.74052002
426756,24748204,NCIH1650,-11.55129095
426756,24748204,NCIH2122,-10.4698957
426756,24748204,NCIH23,3.738683236
426756,24748204,NCIH460,-17.53249021
426756,24748204,NCIH520,-16.66840556
426756,24748204,OCUBM,-1.755799527
426756,24748204,OV90,-9.179406103
426756,24748204,OVCAR3,-16.51897059
426756,24748204,PA1,5.94539508
426756,24748204,RKO,29.11045544
426756,24748204,RPMI7951,-6.509124445
426756,24748204,SKMEL30,6.700461436
426756,24748204,SKMES1,-9.324557536
426756,24748204,SKOV3,8.826961722
426756,24748204,SW620,0.931082898
426756,24748204,SW837,-15.75843953
426756,24748204,T47D,22.06855018
426756,24748204,UACC62,-4.110728644
426756,24748204,UWB1289,4.634217289
426756,24748204,UWB1289BRCA1,-5.961142495
426756,24748204,VCAP,2.103263883
426756,24748204,ZR751,3.401220194
426756,24856436,A2058,2.096850168
426756,24856436,A2780,5.864102562
426756,24856436,A375,7.139264873
426756,24856436,A427,2.405043197
426756,24856436,CAOV3,4.213649268
426756,24856436,COLO320DM,0.575772234
426756,24856436,DLD1,-5.434746683
426756,24856436,EFM192B,4.580169331
426756,24856436,ES2,4.739674511
426756,24856436,HCT116,7.195291178
426756,24856436,HT144,6.59922404
426756,24856436,HT29,12.29236402
426756,24856436,KPL1,10.65696368
426756,24856436,LNCAP,-4.760845757
426756,24856436,LOVO,1.0369128
426756,24856436,MDAMB436,11.68738395
426756,24856436,MSTO,-7.713255136
426756,24856436,NCIH1650,20.60543285
426756,24856436,NCIH2122,-2.855947822
426756,24856436,NCIH23,-8.638057918
426756,24856436,NCIH460,4.229104785
426756,24856436,NCIH520,-0.652269083
426756,24856436,OCUBM,19.32646595
426756,24856436,OV90,-6.175086086
426756,24856436,OVCAR3,43.82447818
426756,24856436,PA1,12.01417562
